ID,Uloga,Ekran,Element/funkcija,Preduslov,Akcija,Očekivani rezultat,Test,Rezultat,Dokaz
"F-0508","driver","driver portal","ACTION closeMonthlyDayEditModal","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0509","driver","driver portal","ACTION closeSosConfirmModal","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0510","driver","driver portal","ACTION closeSosTriggerModal","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0511","driver","driver portal","ACTION closeSuperAdminModal","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0512","driver","driver portal","ACTION confirmBulkPlanImport","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0513","driver","driver portal","ACTION confirmClearSOS","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0514","driver","driver portal","ACTION confirmCompanyDriversImport","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0515","driver","driver portal","ACTION confirmFactoryReset","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0516","driver","driver portal","ACTION confirmMessageRead","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0517","driver","driver portal","ACTION confirmModalYes","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0518","driver","driver portal","ACTION confirmPackageImport","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0519","driver","driver portal","ACTION confirmResolveSOS","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0520","driver","driver portal","ACTION confirmSOSTrigger","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0521","driver","driver portal","ACTION confirmSuperAdminPin","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0522","driver","driver portal","ACTION confirmTomorrowShift","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0523","driver","driver portal","ACTION createDispatcherGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0524","driver","driver portal","ACTION createEmptyMonthlyPlan","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0525","driver","driver portal","ACTION deleteBus","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0526","driver","driver portal","ACTION deleteCompanyGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0527","driver","driver portal","ACTION deleteGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0528","driver","driver portal","ACTION deleteRoute","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0529","driver","driver portal","ACTION deleteScheduleEntry","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0530","driver","driver portal","ACTION driverCheckIn","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0531","driver","driver portal","ACTION editDriver","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0532","driver","driver portal","ACTION enterDispatcherActiveGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0533","driver","driver portal","ACTION exitImpersonation","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0534","driver","driver portal","ACTION exportDriversCSV","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0535","driver","driver portal","ACTION exportLostItemsCSV","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0536","driver","driver portal","ACTION exportReportsCSV","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0537","driver","driver portal","ACTION focusCompanyDispatcherForm","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0538","driver","driver portal","ACTION focusCompanyGroupForm","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0539","driver","driver portal","ACTION forgotDispatcherPassword","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0540","driver","driver portal","ACTION formatScheduleText","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0541","driver","driver portal","ACTION fpNavSwitch","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0542","driver","driver portal","ACTION getScheduleByKey","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0543","driver","driver portal","ACTION handleAvatarUpload","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0544","driver","driver portal","ACTION handleBulkPlanDrop","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0545","driver","driver portal","ACTION handleBulkPlanFileInput","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0546","driver","driver portal","ACTION handleCompanyAuditFilters","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0547","driver","driver portal","ACTION handleCompanyDriversFile","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0548","driver","driver portal","ACTION handleCompanyDriversFilter","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0549","driver","driver portal","ACTION handleCompanyDriversSearch","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0550","driver","driver portal","ACTION handleCompanyServicePlanFile","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0551","driver","driver portal","ACTION handleCompanyServicePlanGroupChange","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0552","driver","driver portal","ACTION handleCompanySettingsCountry","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0553","driver","driver portal","ACTION handleCompanySettingsInput","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0554","driver","driver portal","ACTION handleLogoClick","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0555","driver","driver portal","ACTION handlePackageImportDrop","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0556","driver","driver portal","ACTION handlePackageImportInput","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0557","driver","driver portal","ACTION handleScheduleDrop","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0558","driver","driver portal","ACTION handleScheduleFileSelect","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0559","driver","driver portal","ACTION handleVacation","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0560","driver","driver portal","ACTION insertScheduleTable","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0561","driver","driver portal","ACTION loadMonthlyPlanForDriver","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0562","driver","driver portal","ACTION loadMoreCompanyAudit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0563","driver","driver portal","ACTION loginAsDispatcher","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0564","driver","driver portal","ACTION loginAsDriver","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0565","driver","driver portal","ACTION logout","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0566","driver","driver portal","ACTION markMessageAsRead","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0567","driver","driver portal","ACTION onMedCatalogSelectChange","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0568","driver","driver portal","ACTION onMedDaySelectChange","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0569","driver","driver portal","ACTION onMedShiftTypeChange","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0570","driver","driver portal","ACTION openCompanyDriverEdit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0571","driver","driver portal","ACTION openCompanyServicePlanDuty","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0572","driver","driver portal","ACTION openCompanyServicePlanHistory","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0573","driver","driver portal","ACTION openDailyPlanForGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0574","driver","driver portal","ACTION openDailyPlanFull","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0575","driver","driver portal","ACTION openDriverActivation","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0576","driver","driver portal","ACTION openDriverMessagesNav","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0577","driver","driver portal","ACTION openGroupHub","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0578","driver","driver portal","ACTION openLostItemPhoto","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0579","driver","driver portal","ACTION openMonthlyDayEdit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0580","driver","driver portal","ACTION openMonthlyDayEditForDriver","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0581","driver","driver portal","ACTION openMonthlyPlanForGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0582","driver","driver portal","ACTION openMonthlyPlansFull","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0583","driver","driver portal","ACTION openShiftCell","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0584","driver","driver portal","ACTION previewMonthlyMassAbsence","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0585","driver","driver portal","ACTION publishCompanyServicePlan","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0586","driver","driver portal","ACTION refreshCompanyAudit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0587","driver","driver portal","ACTION removeDispatcher","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0588","driver","driver portal","ACTION removeElementById","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0589","driver","driver portal","ACTION removePendingImport","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0590","driver","driver portal","ACTION removeShift","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0591","driver","driver portal","ACTION resetCompanyAuditFilters","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0592","driver","driver portal","ACTION resetCompanyDispatcherPassword","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0593","driver","driver portal","ACTION resetCompanySettingsForm","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0594","driver","driver portal","ACTION resolveReport","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0595","driver","driver portal","ACTION resolveSOS","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0596","driver","driver portal","ACTION returnLostItem","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0597","driver","driver portal","ACTION revokeCompanyDispatcherSessions","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0598","driver","driver portal","ACTION saveBusOpsProfile","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0599","driver","driver portal","ACTION saveCompanyDispatcherGroups","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0600","driver","driver portal","ACTION saveCompanyDriverEdit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0601","driver","driver portal","ACTION saveCompanyGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0602","driver","driver portal","ACTION saveCompanyProfileSettings","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0603","driver","driver portal","ACTION saveMonthlyDayEdit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0604","driver","driver portal","ACTION saveNewDispatcherPassword","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0605","driver","driver portal","ACTION scrollHubSection","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0606","driver","driver portal","ACTION selectMonthlyPlanGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0607","driver","driver portal","ACTION sendQuickReport","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0608","driver","driver portal","ACTION sendScheduleToDrivers","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0609","driver","driver portal","ACTION setGroupFilter","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0610","driver","driver portal","ACTION setLostItemStatus","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0611","driver","driver portal","ACTION setMessagesPageTab","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0612","driver","driver portal","ACTION shiftWeekNav","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0613","driver","driver portal","ACTION showModal","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0614","driver","driver portal","ACTION startEditCompanyGroup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0615","driver","driver portal","ACTION submitBreakdownReport","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0616","driver","driver portal","ACTION submitDelayReport","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0617","driver","driver portal","ACTION submitDispatcherMessage","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0618","driver","driver portal","ACTION submitDriverActivation","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0619","driver","driver portal","ACTION submitLostItem","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0620","driver","driver portal","ACTION submitPreTripCheck","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0621","driver","driver portal","ACTION submitVacationRequest","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0622","driver","driver portal","ACTION superadminCancelDeleteCompanyModal","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0623","driver","driver portal","ACTION superadminCancelSupportModal","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0624","driver","driver portal","ACTION superadminCloseCompanyDetail","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0625","driver","driver portal","ACTION superadminConfirmDeleteCompany","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0626","driver","driver portal","ACTION superadminConfirmSupportStart","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0627","driver","driver portal","ACTION superadminCopyCompanyId","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0628","driver","driver portal","ACTION superadminCopyText","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0629","driver","driver portal","ACTION superadminCreateCompany","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0630","driver","driver portal","ACTION superadminCreateCompanyAdmin","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0631","driver","driver portal","ACTION superadminDeleteCompany","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0632","driver","driver portal","ACTION superadminDeleteCompanyAdmin","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0633","driver","driver portal","ACTION superadminFocusCompanies","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0634","driver","driver portal","ACTION superadminImpersonate","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0635","driver","driver portal","ACTION superadminOpenCompany","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","open tabs=1->1 imp=true","PASS","reports/matrix-shots/sa-open-inspect.png"
"F-0636","driver","driver portal","ACTION superadminOpenCompanyDetail","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0637","driver","driver portal","ACTION superadminResetCompanyAdminPassword","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0638","driver","driver portal","ACTION superadminResetPin","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0639","driver","driver portal","ACTION superadminSetCompanyAdminStatus","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0640","driver","driver portal","ACTION superadminToggleStatus","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0641","driver","driver portal","ACTION switchLoginTab","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0642","driver","driver portal","ACTION switchScheduleTab","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0643","driver","driver portal","ACTION switchSection","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0644","driver","driver portal","ACTION switchToGroupSetup","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0645","driver","driver portal","ACTION t","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0646","driver","driver portal","ACTION toggleBusEdit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0647","driver","driver portal","ACTION toggleCaDispGroupsEdit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0648","driver","driver portal","ACTION toggleCompanyDispatcherStatus","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0649","driver","driver portal","ACTION toggleCompanyDriverStatus","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0650","driver","driver portal","ACTION toggleDriverActive","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0651","driver","driver portal","ACTION toggleRoleDirectly","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0652","driver","driver portal","ACTION toggleTheme","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0653","driver","driver portal","ACTION triggerAvatarUpload","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0654","driver","driver portal","ACTION triggerSOSAlert","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0655","driver","driver portal","ACTION undoMonthlyDayEdit","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0656","driver","driver portal","ACTION updateDriverBusInline","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0657","driver","driver portal","ACTION updateDriverShiftInline","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0658","driver","driver portal","ACTION updatePendingImportDriver","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0659","driver","driver portal","ACTION updatePendingImportMonth","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0660","driver","driver portal","ACTION uploadDriverSchedule","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0661","driver","driver portal","ACTION viewDamagePhoto","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0662","driver","driver portal","ACTION viewUploadedSchedule","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0663","driver","driver portal","ACTION wizardAddDriverRow","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0664","driver","driver portal","ACTION wizardBack","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
"F-0665","driver","driver portal","ACTION wizardHandleLogo","Driver sesija","invoke","Samo sopstveni resursi; tuđi ID → forbid","registry","PASS","reports/matrix-shots/driver-app.png"
